year,m,g,o
2009,4,0.000150,0.053070
2009,4,0.000450,0.065610
2009,4,0.000570,0.029840
2009,4,0.000590,0.006450
2009,4,0.000770,0.029560
2009,4,0.001200,0.024930
2009,4,0.001780,0.113900
2009,4,0.002070,0.025460
2009,4,0.003880,0.138270
2009,4,0.005400,0.123490
2009,4,0.006270,0.047360
2009,4,0.006390,0.275910
2009,4,0.009080,0.142290
2009,4,0.010850,0.275620
2009,4,0.011150,0.036650
2009,4,0.012410,0.017690
2009,4,0.015320,0.171780
2009,4,0.017030,0.002470
2009,4,0.018340,0.020060
2009,4,0.019370,0.008760
2009,4,0.019450,0.221420
2009,4,0.021870,0.246740
2009,4,0.023110,0.411560
2009,4,0.024210,0.013080
2009,4,0.024290,0.397900
2009,4,0.025270,0.012060
2009,4,0.027590,0.237510
2009,4,0.032330,0.389180
2009,4,0.040000,0.000000
2009,4,0.040740,0.230990
2009,4,0.049320,0.223690
2009,4,0.097420,0.126830
2009,4,0.102730,0.029980
2009,4,0.106360,0.019520
2009,4,0.110290,0.019650
2009,4,0.128570,0.459790
2009,4,0.146840,0.044030
2009,4,0.155570,0.067910
2009,4,0.161480,0.964850
2009,4,0.169590,0.116820
2009,4,0.204040,0.018110
2009,4,0.212910,0.254600
2009,4,0.230960,0.247940
2009,4,0.356840,0.170860
2009,4,0.366760,0.000000
2009,4,0.853280,0.000000
2009,4,1.075660,0.503060
2009,4,1.670870,0.000000
2009,4,2.245260,0.735110
2009,4,8.867000,8.951000
2009,5,0.000000,0.000000
2009,5,0.000000,0.000000
2009,5,0.000000,0.000000
2009,5,0.000000,0.000000
2009,5,0.000000,0.000000
2009,5,0.000000,0.005370
2009,5,0.000000,0.006050
2009,5,0.000000,0.008690
2009,5,0.000000,0.010640
2009,5,0.000000,0.011110
2009,5,0.000000,0.030370
2009,5,0.000000,0.031290
2009,5,0.000000,0.045500
2009,5,0.000000,0.054590
2009,5,0.000000,0.947380
2009,5,0.000250,0.021950
2009,5,0.000310,0.014730
2009,5,0.000370,0.064040
2009,5,0.000650,0.030230
2009,5,0.001000,0.054550
2009,5,0.001490,0.020090
2009,5,0.001610,0.102170
2009,5,0.001740,0.031150
2009,5,0.003670,0.146170
2009,5,0.003680,0.042130
2009,5,0.003820,0.086720
2009,5,0.004120,0.600090
2009,5,0.004550,0.399190
2009,5,0.006790,0.145530
2009,5,0.011210,0.036510
2009,5,0.011660,0.304240
2009,5,0.017390,0.219330
2009,5,0.018310,0.002540
2009,5,0.019140,0.020670
2009,5,0.020370,0.224200
2009,5,0.023220,0.287620
2009,5,0.024420,0.299070
2009,5,0.026330,0.010410
2009,5,0.027740,0.257210
2009,5,0.028470,0.202150
2009,5,0.041110,0.253790
2009,5,0.042320,0.015290
2009,5,0.046800,0.314290
2009,5,0.046980,0.000000
2009,5,0.070180,0.115770
2009,5,0.105470,0.030520
2009,5,0.115840,0.020110
2009,5,0.116570,0.018210
2009,5,0.140750,0.056390
2009,5,0.153750,0.475350
2009,5,0.156560,0.175470
2009,5,0.157540,0.952900
2009,5,0.157610,0.010480
2009,5,0.162200,0.047300
2009,5,0.206500,0.198890
2009,5,0.208430,0.094180
2009,5,0.211260,0.225000
2009,5,0.372100,0.000000
2009,5,0.888240,0.000000
2009,5,1.053450,0.507940
2009,5,1.502260,0.629840
2009,5,1.741210,0.000000
2009,5,7.959000,8.915000
2009,6,0.000000,0.000000
2009,6,0.000000,0.000000
2009,6,0.000000,0.000000
2009,6,0.000000,0.004450
2009,6,0.000000,0.005730
2009,6,0.000000,0.008000
2009,6,0.000000,0.009770
2009,6,0.000000,0.013270
2009,6,0.000000,0.028170
2009,6,0.000000,0.033550
2009,6,0.000000,0.060060
2009,6,0.000000,0.078700
2009,6,0.000000,0.585720
2009,6,0.000060,0.021550
2009,6,0.000230,0.012900
2009,6,0.000420,0.042330
2009,6,0.000870,0.007180
2009,6,0.001150,0.023940
2009,6,0.001730,0.032060
2009,6,0.002180,0.027060
2009,6,0.002700,0.130000
2009,6,0.002910,0.379400
2009,6,0.003340,0.068420
2009,6,0.004040,0.503500
2009,6,0.005440,0.050600
2009,6,0.006200,0.009990
2009,6,0.006330,0.137900
2009,6,0.007530,0.344700
2009,6,0.007970,0.258190
2009,6,0.009840,0.001490
2009,6,0.010760,0.033610
2009,6,0.012870,0.020800
2009,6,0.014080,0.265960
2009,6,0.015120,0.200420
2009,6,0.015490,0.127430
2009,6,0.018180,0.193790
2009,6,0.023380,0.226570
2009,6,0.025230,0.281440
2009,6,0.025340,0.010440
2009,6,0.034480,0.355390
2009,6,0.037730,0.007370
2009,6,0.040250,0.000000
2009,6,0.040640,0.491960
2009,6,0.042730,0.222690
2009,6,0.044340,0.009130
2009,6,0.046280,0.017800
2009,6,0.047640,0.002740
2009,6,0.057950,0.114640
2009,6,0.074980,0.104840
2009,6,0.106280,0.030640
2009,6,0.146070,0.043220
2009,6,0.152120,0.889160
2009,6,0.155300,0.058520
2009,6,0.167040,0.237510
2009,6,0.206150,0.215240
2009,6,0.208370,0.184850
2009,6,0.278020,0.123940
2009,6,0.417770,0.000000
2009,6,0.819390,0.000000
2009,6,0.998470,0.459240
2009,6,1.149370,0.667800
2009,6,1.505870,0.000000
2009,6,7.001000,8.476000
2010,1,0.000000,0.000000
2010,1,0.000000,0.000000
2010,1,0.000000,0.000000
2010,1,0.000000,0.000000
2010,1,0.000000,0.002980
2010,1,0.000000,0.004630
2010,1,0.000000,0.005140
2010,1,0.000000,0.006390
2010,1,0.000000,0.008930
2010,1,0.000000,0.023890
2010,1,0.000000,0.025750
2010,1,0.000000,0.028140
2010,1,0.000000,0.033560
2010,1,0.000000,0.064370
2010,1,0.000000,0.120160
2010,1,0.000000,0.145750
2010,1,0.000000,0.261630
2010,1,0.000000,0.900730
2010,1,0.000510,0.037470
2010,1,0.000580,0.030630
2010,1,0.000740,0.024200
2010,1,0.001280,0.377460
2010,1,0.001840,0.024350
2010,1,0.002340,0.107050
2010,1,0.002420,0.019940
2010,1,0.002750,0.036920
2010,1,0.005020,0.246970
2010,1,0.006660,0.135950
2010,1,0.008900,0.156030
2010,1,0.008940,0.256050
2010,1,0.009250,0.024180
2010,1,0.010400,0.086610
2010,1,0.012490,0.194090
2010,1,0.013230,0.013910
2010,1,0.016680,0.586580
2010,1,0.016850,0.002090
2010,1,0.021510,0.226320
2010,1,0.023780,0.232160
2010,1,0.027610,0.008710
2010,1,0.034270,0.212040
2010,1,0.034540,0.245950
2010,1,0.035660,0.000000
2010,1,0.037110,0.418930
2010,1,0.051410,0.263780
2010,1,0.057960,0.237800
2010,1,0.069690,0.289110
2010,1,0.085630,0.015550
2010,1,0.087600,0.024680
2010,1,0.091510,0.014920
2010,1,0.092580,0.119360
2010,1,0.102480,0.023720
2010,1,0.135540,0.016120
2010,1,0.137760,0.059550
2010,1,0.145390,0.040760
2010,1,0.155940,0.922130
2010,1,0.193370,0.154810
2010,1,0.236350,0.208470
2010,1,0.266070,0.228490
2010,1,0.504620,0.000000
2010,1,0.572790,0.267110
2010,1,0.583070,0.506050
2010,1,0.681190,0.000000
2010,1,1.079740,0.467140
2010,1,1.800510,0.000000
2010,1,10.803000,9.804000
2010,1,3.336650,0.607410
2010,2,0.000000,0.000000
2010,2,0.000000,0.000000
2010,2,0.000000,0.000000
2010,2,0.000000,0.000000
2010,2,0.000000,0.002600
2010,2,0.000000,0.003940
2010,2,0.000000,0.004390
2010,2,0.000000,0.004860
2010,2,0.000000,0.007690
2010,2,0.000000,0.023700
2010,2,0.000000,0.023780
2010,2,0.000000,0.026030
2010,2,0.000000,0.057220
2010,2,0.000000,0.081530
2010,2,0.000000,0.109370
2010,2,0.000000,0.136280
2010,2,0.000000,0.675920
2010,2,0.000500,0.025640
2010,2,0.000610,0.040020
2010,2,0.000730,0.022590
2010,2,0.001520,0.270860
2010,2,0.001550,0.017450
2010,2,0.001610,0.020910
2010,2,0.002200,0.348750
2010,2,0.002630,0.038220
2010,2,0.002730,0.097410
2010,2,0.003140,0.151650
2010,2,0.006530,0.134960
2010,2,0.008350,0.145910
2010,2,0.008380,0.020460
2010,2,0.009000,0.225220
2010,2,0.011730,0.087880
2010,2,0.012400,0.509940
2010,2,0.013570,0.013960
2010,2,0.013970,0.001950
2010,2,0.016600,0.165830
2010,2,0.019830,0.215090
2010,2,0.023300,0.184850
2010,2,0.024530,0.005670
2010,2,0.033520,0.197800
2010,2,0.034210,0.000000
2010,2,0.035670,0.397880
2010,2,0.045260,0.237010
2010,2,0.045620,0.058790
2010,2,0.049000,0.218350
2010,2,0.051870,0.271620
2010,2,0.072310,0.268810
2010,2,0.077350,0.013820
2010,2,0.078010,0.023160
2010,2,0.090300,0.014200
2010,2,0.093430,0.027790
2010,2,0.117480,0.087200
2010,2,0.132850,0.014470
2010,2,0.138550,0.039440
2010,2,0.138860,0.820180
2010,2,0.170900,0.137360
2010,2,0.203680,0.180200
2010,2,0.211370,0.413200
2010,2,0.227070,0.194750
2010,2,0.405030,0.000000
2010,2,0.547310,0.249980
2010,2,0.577770,0.000000
2010,2,1.016270,0.420620
2010,2,1.867880,0.000000
2010,2,3.189030,0.531240
2010,2,9.836000,8.720000
2010,3,0.000000,0.000000
2010,3,0.000000,0.000000
2010,3,0.000000,0.000000
2010,3,0.000000,0.000000
2010,3,0.000000,0.003020
2010,3,0.000000,0.004420
2010,3,0.000000,0.005210
2010,3,0.000000,0.005920
2010,3,0.000000,0.009060
2010,3,0.000000,0.026650
2010,3,0.000000,0.027830
2010,3,0.000000,0.028160
2010,3,0.000000,0.058030
2010,3,0.000000,0.076520
2010,3,0.000000,0.109060
2010,3,0.000000,0.122870
2010,3,0.000000,0.839550
2010,3,0.000090,0.001230
2010,3,0.000520,0.024700
2010,3,0.000620,0.035270
2010,3,0.000660,0.010710
2010,3,0.000790,0.043720
2010,3,0.002200,0.168530
2010,3,0.002230,0.099130
2010,3,0.002390,0.227140
2010,3,0.003000,0.046290
2010,3,0.003030,0.649170
2010,3,0.004480,0.216840
2010,3,0.005160,0.386870
2010,3,0.007570,0.154300
2010,3,0.007810,0.156000
2010,3,0.008610,0.237090
2010,3,0.008900,0.153620
2010,3,0.008970,0.024540
2010,3,0.015030,0.016010
2010,3,0.015290,0.001890
2010,3,0.015650,0.105950
2010,3,0.019200,0.000000
2010,3,0.019710,0.193810
2010,3,0.027480,0.011550
2010,3,0.028300,0.170280
2010,3,0.040500,0.444270
2010,3,0.042690,0.256460
2010,3,0.050600,0.262740
2010,3,0.051720,0.225300
2010,3,0.082990,0.024270
2010,3,0.083600,0.014850
2010,3,0.092050,0.309560
2010,3,0.096420,0.031010
2010,3,0.098080,0.015770
2010,3,0.098280,0.069490
2010,3,0.109020,0.152800
2010,3,0.118850,0.013250
2010,3,0.147720,0.878190
2010,3,0.151930,0.042980
2010,3,0.173780,0.162590
2010,3,0.194230,0.395240
2010,3,0.201030,0.165780
2010,3,0.213890,0.205570
2010,3,0.482020,0.000000
2010,3,0.624430,0.276930
2010,3,0.697230,0.000000
2010,3,1.105520,0.444420
2010,3,1.874860,0.000000
2010,3,10.574000,9.431000
2010,3,3.534710,0.588550
2010,4,0.000000,0.000000
2010,4,0.000000,0.000000
2010,4,0.000000,0.000000
2010,4,0.000000,0.001830
2010,4,0.000000,0.003890
2010,4,0.000000,0.004560
2010,4,0.000000,0.004630
2010,4,0.000000,0.008780
2010,4,0.000000,0.018200
2010,4,0.000000,0.023560
2010,4,0.000000,0.026780
2010,4,0.000000,0.058560
2010,4,0.000000,0.090540
2010,4,0.000000,0.102190
2010,4,0.000000,0.107060
2010,4,0.000000,0.819590
2010,4,0.000070,0.040620
2010,4,0.000160,0.360640
2010,4,0.000280,0.015690
2010,4,0.000650,0.023280
2010,4,0.000860,0.017970
2010,4,0.001260,0.016140
2010,4,0.002750,0.097860
2010,4,0.002930,0.042610
2010,4,0.002970,0.029080
2010,4,0.003910,0.203280
2010,4,0.007540,0.155650
2010,4,0.007810,0.237420
2010,4,0.008230,0.022770
2010,4,0.008510,0.239690
2010,4,0.009390,0.141290
2010,4,0.009940,0.117660
2010,4,0.012250,0.533540
2010,4,0.012340,0.153380
2010,4,0.012870,0.013580
2010,4,0.013370,0.001780
2010,4,0.015260,0.100460
2010,4,0.018860,0.160320
2010,4,0.025600,0.148320
2010,4,0.026480,0.011780
2010,4,0.039420,0.411990
2010,4,0.039700,0.000000
2010,4,0.048600,0.270310
2010,4,0.048980,0.008870
2010,4,0.050220,0.253800
2010,4,0.054810,0.207320
2010,4,0.058200,0.017260
2010,4,0.089210,0.013540
2010,4,0.089790,0.310060
2010,4,0.106750,0.142900
2010,4,0.111110,0.030330
2010,4,0.116950,0.013290
2010,4,0.138000,0.822750
2010,4,0.138180,0.090820
2010,4,0.147000,0.039630
2010,4,0.166230,0.159100
2010,4,0.192250,0.192830
2010,4,0.215720,0.178910
2010,4,0.274740,0.399460
2010,4,0.442760,0.000000
2010,4,0.571960,0.253850
2010,4,0.746660,0.000000
2010,4,0.943620,0.408280
2010,4,1.597320,0.620470
2010,4,1.993820,0.000000
2010,4,8.626000,9.001000
2010,5,0.000000,0.000000
2010,5,0.000000,0.000000
2010,5,0.000000,0.000000
2010,5,0.000000,0.003140
2010,5,0.000000,0.004720
2010,5,0.000000,0.004870
2010,5,0.000000,0.005390
2010,5,0.000000,0.009170
2010,5,0.000000,0.018800
2010,5,0.000000,0.020480
2010,5,0.000000,0.029610
2010,5,0.000000,0.057160
2010,5,0.000000,0.067590
2010,5,0.000000,0.095610
2010,5,0.000000,0.117500
2010,5,0.000000,0.880610
2010,5,0.000480,0.036950
2010,5,0.000620,0.032900
2010,5,0.000640,0.024110
2010,5,0.001520,0.024380
2010,5,0.001690,0.017550
2010,5,0.002660,0.035040
2010,5,0.002790,0.143560
2010,5,0.002930,0.097420
2010,5,0.006920,0.064110
2010,5,0.007470,0.020170
2010,5,0.007550,0.158910
2010,5,0.007850,0.239210
2010,5,0.009620,0.160020
2010,5,0.012430,0.085900
2010,5,0.013120,0.013040
2010,5,0.014800,0.001860
2010,5,0.015220,0.168800
2010,5,0.015910,0.221880
2010,5,0.017990,0.325250
2010,5,0.018890,0.165540
2010,5,0.027030,0.355720
2010,5,0.027340,0.010760
2010,5,0.030310,0.176230
2010,5,0.036050,0.393140
2010,5,0.037130,0.393770
2010,5,0.041840,0.000000
2010,5,0.051100,0.215130
2010,5,0.054630,0.268760
2010,5,0.056520,0.266190
2010,5,0.070470,0.011710
2010,5,0.071420,0.012550
2010,5,0.081330,0.268080
2010,5,0.082040,0.024070
2010,5,0.102070,0.138390
2010,5,0.108360,0.029200
2010,5,0.134110,0.822950
2010,5,0.136550,0.015930
2010,5,0.145410,0.039190
2010,5,0.172650,0.094490
2010,5,0.180320,0.379700
2010,5,0.181460,0.148410
2010,5,0.194640,0.000000
2010,5,0.206330,0.189710
2010,5,0.213410,0.183630
2010,5,0.520980,0.233350
2010,5,0.757010,0.000000
2010,5,1.046770,0.475950
2010,5,1.860190,0.000000
2010,5,2.376860,0.641910
2010,5,9.165000,9.140000
2010,6,-0.081340,0.287050
2010,6,0.000000,0.000000
2010,6,0.000000,0.000000
2010,6,0.000000,0.000000
2010,6,0.000000,0.000000
2010,6,0.000000,0.000000
2010,6,0.000000,0.001210
2010,6,0.000000,0.001480
2010,6,0.000000,0.001680
2010,6,0.000000,0.003590
2010,6,0.000000,0.004730
2010,6,0.000000,0.004830
2010,6,0.000000,0.005170
2010,6,0.000000,0.013580
2010,6,0.000000,0.025060
2010,6,0.000000,0.068980
2010,6,0.000000,0.115060
2010,6,0.000000,0.818370
2010,6,0.000140,0.040110
2010,6,0.000160,0.002610
2010,6,0.000250,0.006290
2010,6,0.000280,0.000990
2010,6,0.000500,0.026280
2010,6,0.000760,0.020560
2010,6,0.001120,0.003980
2010,6,0.002200,0.091820
2010,6,0.002770,0.030840
2010,6,0.003170,0.028980
2010,6,0.003360,0.019720
2010,6,0.004050,0.206660
2010,6,0.004150,0.027090
2010,6,0.006250,0.131520
2010,6,0.006340,0.219270
2010,6,0.007200,0.066330
2010,6,0.007330,0.151040
2010,6,0.008290,0.067290
2010,6,0.013980,0.183430
2010,6,0.015270,0.145070
2010,6,0.016190,0.001620
2010,6,0.020260,0.157460
2010,6,0.020830,0.433890
2010,6,0.022480,0.235990
2010,6,0.026510,0.011110
2010,6,0.029960,0.501140
2010,6,0.034170,0.193270
2010,6,0.037390,0.402170
2010,6,0.039850,0.258840
2010,6,0.041210,0.000000
2010,6,0.055920,0.266740
2010,6,0.074010,0.009560
2010,6,0.075570,0.022290
2010,6,0.077890,0.013170
2010,6,0.089540,0.143650
2010,6,0.108930,0.135780
2010,6,0.113390,0.012210
2010,6,0.149700,0.040350
2010,6,0.151800,0.090900
2010,6,0.185270,0.143440
2010,6,0.204480,0.171130
2010,6,0.509420,0.000000
2010,6,0.581160,0.264360
2010,6,0.789800,0.000000
2010,6,0.906140,0.412320
2010,6,1.770590,0.000000
2010,6,2.272350,0.566740
2010,6,8.411000,7.309000
2011,1,0.000000,-0.000010
2011,1,0.000000,0.000000
2011,1,0.000000,0.000000
2011,1,0.000000,0.000000
2011,1,0.000000,0.002720
2011,1,0.000000,0.003560
2011,1,0.000000,0.006620
2011,1,0.000000,0.009300
2011,1,0.000000,0.012140
2011,1,0.000000,0.018280
2011,1,0.000000,0.024820
2011,1,0.000000,0.056290
2011,1,0.000000,0.060850
2011,1,0.000000,0.099180
2011,1,0.000000,0.112910
2011,1,0.000000,0.199730
2011,1,0.000000,0.511700
2011,1,0.000000,0.829010
2011,1,0.000090,0.032900
2011,1,0.000400,0.021560
2011,1,0.000770,0.021100
2011,1,0.000880,0.016610
2011,1,0.001310,0.013180
2011,1,0.002060,0.028680
2011,1,0.002670,0.504730
2011,1,0.002750,0.085520
2011,1,0.003690,0.039680
2011,1,0.003730,0.201850
2011,1,0.006020,0.134840
2011,1,0.006300,0.019360
2011,1,0.007020,0.222850
2011,1,0.009660,0.107100
2011,1,0.010240,0.107990
2011,1,0.011610,0.125060
2011,1,0.014750,0.197890
2011,1,0.015010,0.014330
2011,1,0.016790,0.002770
2011,1,0.025250,0.156820
2011,1,0.027480,0.010800
2011,1,0.031420,0.188040
2011,1,0.036860,0.081540
2011,1,0.037270,0.000000
2011,1,0.041470,0.386320
2011,1,0.042290,0.250050
2011,1,0.046050,0.038940
2011,1,0.054160,0.281230
2011,1,0.054950,0.174130
2011,1,0.060000,0.010920
2011,1,0.064770,0.017490
2011,1,0.067160,0.286060
2011,1,0.075240,0.014740
2011,1,0.087510,0.009510
2011,1,0.089210,0.011500
2011,1,0.118550,0.146910
2011,1,0.126220,0.777790
2011,1,0.131360,0.180180
2011,1,0.141820,0.181940
2011,1,0.151130,0.038040
2011,1,0.209600,0.115840
2011,1,0.215470,0.163730
2011,1,0.231790,0.115500
2011,1,0.284540,0.000000
2011,1,0.443650,0.265630
2011,1,0.632340,0.282230
2011,1,0.649470,0.000000
2011,1,1.067840,0.382350
2011,1,1.998000,0.000000
2011,1,10.466000,8.983000
2011,1,3.107460,0.570170
2011,2,0.000000,0.000000
2011,2,0.000000,0.000000
2011,2,0.000000,0.000000
2011,2,0.000000,0.001090
2011,2,0.000000,0.002290
2011,2,0.000000,0.004370
2011,2,0.000000,0.006170
2011,2,0.000000,0.008670
2011,2,0.000000,0.011910
2011,2,0.000000,0.015310
2011,2,0.000000,0.022020
2011,2,0.000000,0.048930
2011,2,0.000000,0.051490
2011,2,0.000000,0.054340
2011,2,0.000000,0.102320
2011,2,0.000000,0.199220
2011,2,0.000000,0.423110
2011,2,0.000000,0.706330
2011,2,0.000260,0.030030
2011,2,0.000500,0.037370
2011,2,0.000510,0.011870
2011,2,0.000640,0.018390
2011,2,0.000790,0.544800
2011,2,0.000820,0.007240
2011,2,0.001830,0.025670
2011,2,0.002480,0.076680
2011,2,0.003480,0.180750
2011,2,0.004920,0.001110
2011,2,0.005840,0.199180
2011,2,0.005860,0.034720
2011,2,0.006010,0.021570
2011,2,0.006130,0.133100
2011,2,0.006650,0.074710
2011,2,0.010250,0.102220
2011,2,0.012230,0.126540
2011,2,0.014650,0.013380
2011,2,0.024320,0.017040
2011,2,0.024940,0.009410
2011,2,0.025490,0.144380
2011,2,0.029100,0.177810
2011,2,0.029360,0.019350
2011,2,0.032900,0.000000
2011,2,0.039800,0.240380
2011,2,0.040130,0.354780
2011,2,0.040580,0.007100
2011,2,0.042630,0.155750
2011,2,0.048780,0.013200
2011,2,0.050330,0.170440
2011,2,0.050580,0.236980
2011,2,0.053140,0.007950
2011,2,0.058890,0.011450
2011,2,0.061280,0.254740
2011,2,0.068860,0.064490
2011,2,0.095200,0.010370
2011,2,0.098190,0.121360
2011,2,0.103210,0.293300
2011,2,0.113480,0.695150
2011,2,0.133430,0.033590
2011,2,0.137740,0.175320
2011,2,0.146550,0.216520
2011,2,0.157490,0.127480
2011,2,0.164710,0.075230
2011,2,0.215860,0.107520
2011,2,0.495000,0.000000
2011,2,0.550820,0.230320
2011,2,0.608590,0.000000
2011,2,0.961780,0.334580
2011,2,1.756160,0.000000
2011,2,3.004400,0.558900
2011,2,9.548000,8.162000
2011,3,0.000000,0.000000
2011,3,0.000000,0.000000
2011,3,0.000000,0.000000
2011,3,0.000000,0.001000
2011,3,0.000000,0.002820
2011,3,0.000000,0.004170
2011,3,0.000000,0.009530
2011,3,0.000000,0.010470
2011,3,0.000000,0.014940
2011,3,0.000000,0.022470
2011,3,0.000000,0.026040
2011,3,0.000000,0.043640
2011,3,0.000000,0.052280
2011,3,0.000000,0.069800
2011,3,0.000000,0.101550
2011,3,0.000000,0.223630
2011,3,0.000000,0.423110
2011,3,0.000000,0.777050
2011,3,0.000090,0.033180
2011,3,0.000440,0.011870
2011,3,0.000500,0.019930
2011,3,0.000630,0.006650
2011,3,0.001150,0.060580
2011,3,0.002070,0.026770
2011,3,0.002660,0.082400
2011,3,0.003570,0.186870
2011,3,0.004560,0.037670
2011,3,0.005470,0.210070
2011,3,0.006110,0.022430
2011,3,0.006820,0.146840
2011,3,0.007630,0.073420
2011,3,0.009090,0.095250
2011,3,0.013170,0.001390
2011,3,0.014190,0.014720
2011,3,0.014750,0.154580
2011,3,0.017920,0.613420
2011,3,0.020970,0.139290
2011,3,0.021550,0.186040
2011,3,0.023770,0.162220
2011,3,0.026840,0.019730
2011,3,0.027470,0.010350
2011,3,0.028940,0.025310
2011,3,0.030800,0.172940
2011,3,0.037430,0.373350
2011,3,0.037770,0.194920
2011,3,0.038760,0.000000
2011,3,0.040130,0.352060
2011,3,0.048020,0.264020
2011,3,0.052290,0.014010
2011,3,0.053750,0.009090
2011,3,0.065170,0.282160
2011,3,0.066270,0.010950
2011,3,0.081550,0.012680
2011,3,0.089760,0.076610
2011,3,0.106090,0.010920
2011,3,0.109920,0.055410
2011,3,0.112870,0.715100
2011,3,0.117630,0.130880
2011,3,0.133120,0.034270
2011,3,0.137850,0.067030
2011,3,0.154070,0.214710
2011,3,0.173740,0.246480
2011,3,0.178020,0.152180
2011,3,0.551830,0.218190
2011,3,0.554430,0.000000
2011,3,0.690450,0.000000
2011,3,1.004920,0.341430
2011,3,1.949010,0.000000
2011,3,10.306000,8.561000
2011,3,3.429820,0.488050
2011,4,0.000000,0.000000
2011,4,0.000000,0.000000
2011,4,0.000000,0.000000
2011,4,0.000000,0.002370
2011,4,0.000000,0.003010
2011,4,0.000000,0.004600
2011,4,0.000000,0.006810
2011,4,0.000000,0.009050
2011,4,0.000000,0.015590
2011,4,0.000000,0.018550
2011,4,0.000000,0.020400
2011,4,0.000000,0.026580
2011,4,0.000000,0.045520
2011,4,0.000000,0.059120
2011,4,0.000000,0.062890
2011,4,0.000000,0.079870
2011,4,0.000000,0.205940
2011,4,0.000000,0.245470
2011,4,0.000000,0.373970
2011,4,0.000000,0.754190
2011,4,0.000390,0.013680
2011,4,0.000640,0.019080
2011,4,0.000900,0.008030
2011,4,0.001150,0.046000
2011,4,0.002090,0.026540
2011,4,0.002720,0.080810
2011,4,0.003640,0.194970
2011,4,0.004100,0.036120
2011,4,0.005010,0.194170
2011,4,0.005270,0.019490
2011,4,0.006860,0.152710
2011,4,0.008420,0.011820
2011,4,0.008850,0.091560
2011,4,0.011730,0.115390
2011,4,0.014430,0.001540
2011,4,0.015430,0.162510
2011,4,0.016750,0.006220
2011,4,0.024420,0.009480
2011,4,0.028080,0.192750
2011,4,0.028150,0.019730
2011,4,0.029520,0.190430
2011,4,0.031210,0.380360
2011,4,0.032230,0.035530
2011,4,0.032410,0.459270
2011,4,0.036180,0.331290
2011,4,0.039450,0.000000
2011,4,0.040110,0.113520
2011,4,0.045110,0.246480
2011,4,0.051010,0.020330
2011,4,0.053870,0.008840
2011,4,0.053940,0.240860
2011,4,0.055630,0.009420
2011,4,0.064870,0.289890
2011,4,0.076920,0.064380
2011,4,0.077890,0.190310
2011,4,0.082010,0.010470
2011,4,0.099350,0.009960
2011,4,0.102430,0.681200
2011,4,0.128220,0.032150
2011,4,0.129810,0.138420
2011,4,0.132660,0.188600
2011,4,0.155730,0.131710
2011,4,0.169810,0.224060
2011,4,0.394080,0.147340
2011,4,0.494030,0.000000
2011,4,0.718460,0.000000
2011,4,0.999110,0.339790
2011,4,1.154250,0.595020
2011,4,1.809090,0.000000
2011,4,7.478000,8.416000
2011,5,0.000000,0.000000
2011,5,0.000000,0.000000
2011,5,0.000000,0.000000
2011,5,0.000000,0.000000
2011,5,0.000000,0.000000
2011,5,0.000000,0.002510
2011,5,0.000000,0.002880
2011,5,0.000000,0.003910
2011,5,0.000000,0.004780
2011,5,0.000000,0.006150
2011,5,0.000000,0.008540
2011,5,0.000000,0.012360
2011,5,0.000000,0.018440
2011,5,0.000000,0.020360
2011,5,0.000000,0.035940
2011,5,0.000000,0.062700
2011,5,0.000000,0.068860
2011,5,0.000000,0.089760
2011,5,0.000000,0.140690
2011,5,0.000000,0.751850
2011,5,0.000200,0.019010
2011,5,0.000490,0.018780
2011,5,0.000500,0.025990
2011,5,0.001330,0.011580
2011,5,0.001560,0.073200
2011,5,0.001870,0.082330
2011,5,0.002210,0.028540
2011,5,0.004030,0.089910
2011,5,0.004260,0.167510
2011,5,0.004370,0.034890
2011,5,0.006010,0.021200
2011,5,0.006090,0.062610
2011,5,0.008500,0.001880
2011,5,0.008740,0.090190
2011,5,0.009070,0.093720
2011,5,0.009130,0.194620
2011,5,0.009320,0.421590
2011,5,0.010500,0.013780
2011,5,0.011970,0.186660
2011,5,0.018400,0.180470
2011,5,0.025990,0.117660
2011,5,0.027460,0.010370
2011,5,0.027660,0.173400
2011,5,0.027740,0.005280
2011,5,0.029060,0.175460
2011,5,0.030250,0.259700
2011,5,0.037620,0.448410
2011,5,0.037930,0.106020
2011,5,0.038570,0.010540
2011,5,0.038960,0.000000
2011,5,0.045980,0.008840
2011,5,0.047570,0.033970
2011,5,0.048300,0.263620
2011,5,0.061560,0.317150
2011,5,0.062780,0.006910
2011,5,0.064260,0.055990
2011,5,0.068010,0.049380
2011,5,0.073260,0.044530
2011,5,0.083460,0.020810
2011,5,0.113240,0.737230
2011,5,0.122750,0.174840
2011,5,0.145600,0.035620
2011,5,0.186100,0.231390
2011,5,0.197750,0.154760
2011,5,0.213790,0.086030
2011,5,0.675440,0.683560
2011,5,0.696880,0.000000
2011,5,1.130130,0.343300
2011,5,1.881090,0.000000
2011,5,6.358000,7.603000
2011,6,-0.015280,0.291430
2011,6,0.000000,0.000000
2011,6,0.000000,0.000000
2011,6,0.000000,0.000000
2011,6,0.000000,0.000000
2011,6,0.000000,0.000000
2011,6,0.000000,0.000160
2011,6,0.000000,0.000900
2011,6,0.000000,0.001520
2011,6,0.000000,0.003770
2011,6,0.000000,0.008500
